intent,spelling,link,is_attack
0.5276334472589853,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.0,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.0,0.6321205588285577,0,0
0.6321205588285577,0.8646647167633873,0,0
0.22119921692859512,0.7768698398515702,0.17000000000000004,0
0.22119921692859512,0.950212931632136,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.6321205588285577,0.3934693402873666,0,0
0.3934693402873666,0.9888910034617577,0,0
0.5276334472589853,0.7768698398515702,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.5276334472589853,0.3934693402873666,0,0
0.22119921692859512,0.3934693402873666,0,0
0.5276334472589853,0.8646647167633873,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0.17000000000000004,0
0.22119921692859512,0.6321205588285577,0,0
0.5276334472589853,0.3934693402873666,0,0
0.5276334472589853,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.9179150013761012,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.0,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.5276334472589853,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.7768698398515702,0,0
0.6321205588285577,0.6321205588285577,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.0,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.22119921692859512,0.8646647167633873,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.9179150013761012,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.0,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.7768698398515702,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0,0
0.0,0.9179150013761012,0,0
0.0,0.9179150013761012,0,0
0.0,0.9888910034617577,0,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.9999546000702375,0,0
0.0,0.9990881180344455,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.7768698398515702,0,0
0.5276334472589853,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.8646647167633873,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.3934693402873666,0.3934693402873666,0,0
0.5276334472589853,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0,0
0.0,0.950212931632136,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.22119921692859512,0.8646647167633873,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.7768698398515702,0.8646647167633873,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.7768698398515702,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0,0
0.22119921692859512,0.9179150013761012,0,0
0.0,0.9179150013761012,0,0
0.0,0.6321205588285577,0,0
0.5276334472589853,0.8646647167633873,0.17000000000000004,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.950212931632136,0,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.7768698398515702,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.950212931632136,0.17000000000000004,0
0.22119921692859512,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.0,0.9179150013761012,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.9179150013761012,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.7768698398515702,0.17000000000000004,0
0.0,0.9179150013761012,0,0
0.0,0.9179150013761012,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.5276334472589853,0.7768698398515702,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0.17000000000000004,0
0.5276334472589853,0.7768698398515702,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.950212931632136,0.17000000000000004,0
0.22119921692859512,0.9179150013761012,0,0
0.0,0.9179150013761012,0.29000000000000004,0
0.0,0.7768698398515702,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.7768698398515702,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.950212931632136,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.5276334472589853,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.950212931632136,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.5276334472589853,0.9998765901959134,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.22119921692859512,0.3934693402873666,0,0
0.22119921692859512,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.5276334472589853,0.3934693402873666,0,0
0.3934693402873666,0.7768698398515702,0,0
0.3934693402873666,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.5276334472589853,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0,0
0.0,0.9816843611112658,0.17000000000000004,0
0.0,0.9698026165776815,0.17000000000000004,0
0.22119921692859512,0.9179150013761012,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.6321205588285577,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.995913228561536,0,0
0.0,0.6321205588285577,0,0
0.0,0.950212931632136,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0,0
0.0,0.9179150013761012,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.9179150013761012,0,0
0.0,0.7768698398515702,0,0
0.0,0.9698026165776815,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.5276334472589853,0.3934693402873666,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.22119921692859512,0.3934693402873666,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.7768698398515702,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.3934693402873666,0.3934693402873666,0,0
0.0,0.8646647167633873,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.3934693402873666,0,0
0.6321205588285577,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.7768698398515702,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.7768698398515702,0,0
0.0,0.950212931632136,0.17000000000000004,0
0.0,0.7768698398515702,0,0
0.5276334472589853,0.7768698398515702,0,0
0.0,0.0,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.3934693402873666,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.0,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.5276334472589853,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.0,0.9698026165776815,0.17000000000000004,0
0.0,0.9998765901959134,0,0
0.22119921692859512,0.9996645373720975,0,0
0.0,0.9990881180344455,0.17000000000000004,0
0.0,0.9990881180344455,0,0
0.0,0.9698026165776815,0,0
0.0,0.8646647167633873,0,0
0.0,0.9984965608070224,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.8646647167633873,0,0
0.0,0.9179150013761012,0.17000000000000004,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.950212931632136,0,0
0.0,0.3934693402873666,0,0
0.5276334472589853,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.9179150013761012,0,0
0.0,0.6321205588285577,0,0
0.5276334472589853,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.7768698398515702,0,0
0.0,0.3934693402873666,0,0
0.22119921692859512,0.3934693402873666,0,0
0.0,0.9179150013761012,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.9888910034617577,0,0
0.0,0.6321205588285577,0,0
0.0,0.8646647167633873,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.0,0.3934693402873666,0,0
0.0,0.8646647167633873,0,0
0.0,0.8646647167633873,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.8646647167633873,0,0
0.0,0.8646647167633873,0,0
0.0,0.7768698398515702,0,0
0.22119921692859512,0.7768698398515702,0,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.9179150013761012,0.17000000000000004,0
0.22119921692859512,0.8646647167633873,0,0
0.6321205588285577,0.8646647167633873,0,0
0.22119921692859512,0.8646647167633873,0,0
0.0,0.7768698398515702,0.17000000000000004,0
0.0,0.6321205588285577,0,0
0.22119921692859512,0.6321205588285577,0,0
0.0,0.9698026165776815,0.17000000000000004,0